"","region","strategy_code","variable","future_id","value"
"3011","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:incinerated_shifted2021",0,0
"3012","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:incinerated_shifted2022",0,0
"3013","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:incinerated_shifted2023",0,0
"3014","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:incinerated_shifted2024",0,0
"3015","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled",0,-2484455059.40613
"3016","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2015",0,0
"3017","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2016",0,0
"3018","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2017",0,0
"3019","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2018",0,0
"3020","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2019",0,0
"3021","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2020",0,0
"3022","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2021",0,0
"3023","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2022",0,0
"3024","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2023",0,0
"3025","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:landfilled_shifted2024",0,0
"3026","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump",0,6737093847.15067
"3027","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2015",0,0
"3028","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2016",0,0
"3029","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2017",0,0
"3030","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2018",0,0
"3031","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2019",0,0
"3032","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2020",0,0
"3033","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2021",0,0
"3034","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2022",0,0
"3035","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2023",0,0
"3036","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:open_dump_shifted2024",0,0
"3037","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled",0,-2241999456.91501
"3038","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2015",0,0
"3039","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2016",0,0
"3040","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2017",0,0
"3041","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2018",0,0
"3042","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2019",0,0
"3043","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2020",0,0
"3044","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2021",0,0
"3045","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2022",0,0
"3046","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2023",0,0
"3047","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_collection:recycled_shifted2024",0,0
"3048","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas",0,-2203627533.98944
"3049","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2015",0,0
"3050","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2016",0,0
"3051","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2017",0,0
"3052","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2018",0,0
"3053","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2019",0,0
"3054","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2020",0,0
"3055","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2021",0,0
"3056","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2022",0,0
"3057","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2023",0,0
"3058","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:biogas_shifted2024",0,0
"3059","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost",0,-1704994907.62763
"3060","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2015",0,0
"3061","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2016",0,0
"3062","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2017",0,0
"3063","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2018",0,0
"3064","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2019",0,0
"3065","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2020",0,0
"3066","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2021",0,0
"3067","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2022",0,0
"3068","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2023",0,0
"3069","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:compost_shifted2024",0,0
"3070","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated",0,2210820697.85703
"3071","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2015",0,0
"3072","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2016",0,0
"3073","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2017",0,0
"3074","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2018",0,0
"3075","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2019",0,0
"3076","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2020",0,0
"3077","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2021",0,0
"3078","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2022",0,0
"3079","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2023",0,0
"3080","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:incinerated_shifted2024",0,0
"3081","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled",0,-1646673702.16453
"3082","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2015",0,0
"3083","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2016",0,0
"3084","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2017",0,0
"3085","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2018",0,0
"3086","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2019",0,0
"3087","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2020",0,0
"3088","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2021",0,0
"3089","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2022",0,0
"3090","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2023",0,0
"3091","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:landfilled_shifted2024",0,0
"3092","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump",0,783383005.482636
"3093","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2015",0,0
"3094","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2016",0,0
"3095","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2017",0,0
"3096","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2018",0,0
"3097","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2019",0,0
"3098","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2020",0,0
"3099","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2021",0,0
"3100","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2022",0,0
"3101","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2023",0,0
"3102","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:open_dump_shifted2024",0,0
"3103","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled",0,-2681461144.48306
"3104","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2015",0,0
"3105","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2016",0,0
"3106","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2017",0,0
"3107","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2018",0,0
"3108","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2019",0,0
"3109","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2020",0,0
"3110","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2021",0,0
"3111","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2022",0,0
"3112","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2023",0,0
"3113","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_management:recycled_shifted2024",0,0
"3114","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic",0,-493968978.913254
"3115","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2015",0,0
"3116","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2016",0,0
"3117","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2017",0,0
"3118","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2018",0,0
"3119","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2019",0,0
"3120","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2020",0,0
"3121","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2021",0,0
"3122","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2022",0,0
"3123","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2023",0,0
"3124","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:anaerobic_shifted2024",0,0
"3125","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration",0,-1907181526.89205
"3126","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2015",0,0
"3127","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2016",0,0
"3128","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2017",0,0
"3129","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2018",0,0
"3130","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2019",0,0
"3131","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2020",0,0
"3132","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2021",0,0
"3133","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2022",0,0
"3134","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2023",0,0
"3135","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:incineration_shifted2024",0,0
"3136","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill",0,-4887926413.04355
"3137","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2015",0,0
"3138","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2016",0,0
"3139","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2017",0,0
"3140","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2018",0,0
"3141","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2019",0,0
"3142","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2020",0,0
"3143","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2021",0,0
"3144","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2022",0,0
"3145","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2023",0,0
"3146","tanzania","PFLO:ALL_PLUR","cb:waso:technical_cost:waste_to_energy:landfill_shifted2024",0,0
"3147","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X",0,3145420331.20301
"3148","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2015",0,0
"3149","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2016",0,0
"3150","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2017",0,0
"3151","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2018",0,0
"3152","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2019",0,0
"3153","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2020",0,0
"3154","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2021",0,0
"3155","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2022",0,0
"3156","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2023",0,0
"3157","tanzania","PFLO:BETTER_BASE","cb:agrc:consumer_savings:cons_ag_land_value:X_shifted2024",0,0
"3158","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices",0,113964.793985366
"3159","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2015",0,0
"3160","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2016",0,0
"3161","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2017",0,0
"3162","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2018",0,0
"3163","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2019",0,0
"3164","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2020",0,0
"3165","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2021",0,0
"3166","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2022",0,0
"3167","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2023",0,0
"3168","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:bevs_and_spices_shifted2024",0,0
"3169","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals",0,327649.019880882
"3170","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2015",0,0
"3171","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2016",0,0
"3172","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2017",0,0
"3173","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2018",0,0
"3174","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2019",0,0
"3175","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2020",0,0
"3176","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2021",0,0
"3177","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2022",0,0
"3178","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2023",0,0
"3179","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:cereals_shifted2024",0,0
"3180","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers",0,21813.3038410403
"3181","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2015",0,0
"3182","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2016",0,0
"3183","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2017",0,0
"3184","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2018",0,0
"3185","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2019",0,0
"3186","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2020",0,0
"3187","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2021",0,0
"3188","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2022",0,0
"3189","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2023",0,0
"3190","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fibers_shifted2024",0,0
"3191","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits",0,4391382.977482
"3192","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2015",0,0
"3193","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2016",0,0
"3194","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2017",0,0
"3195","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2018",0,0
"3196","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2019",0,0
"3197","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2020",0,0
"3198","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2021",0,0
"3199","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2022",0,0
"3200","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2023",0,0
"3201","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:fruits_shifted2024",0,0
"3202","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs",0,92729.5508686878
"3203","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2015",0,0
"3204","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2016",0,0
"3205","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2017",0,0
"3206","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2018",0,0
"3207","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2019",0,0
"3208","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2020",0,0
"3209","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2021",0,0
"3210","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2022",0,0
"3211","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2023",0,0
"3212","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:herbs_shifted2024",0,0
"3213","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts",0,94725.9311537736
"3214","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2015",0,0
"3215","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2016",0,0
"3216","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2017",0,0
"3217","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2018",0,0
"3218","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2019",0,0
"3219","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2020",0,0
"3220","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2021",0,0
"3221","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2022",0,0
"3222","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2023",0,0
"3223","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:nuts_shifted2024",0,0
"3224","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual",0,65425.2121549454
"3225","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2015",0,0
"3226","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2016",0,0
"3227","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2017",0,0
"3228","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2018",0,0
"3229","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2019",0,0
"3230","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2020",0,0
"3231","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2021",0,0
"3232","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2022",0,0
"3233","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2023",0,0
"3234","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_annual_shifted2024",0,0
"3235","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial",0,870068.968251143
"3236","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2015",0,0
"3237","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2016",0,0
"3238","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2017",0,0
"3239","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2018",0,0
"3240","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2019",0,0
"3241","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2020",0,0
"3242","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2021",0,0
"3243","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2022",0,0
"3244","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2023",0,0
"3245","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:other_woody_perennial_shifted2024",0,0
"3246","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses",0,33532.0248440782
"3247","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2015",0,0
"3248","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2016",0,0
"3249","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2017",0,0
"3250","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2018",0,0
"3251","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2019",0,0
"3252","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2020",0,0
"3253","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2021",0,0
"3254","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2022",0,0
"3255","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2023",0,0
"3256","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:pulses_shifted2024",0,0
"3257","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:rice",0,30597.3925686949
"3258","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:rice_shifted2015",0,0
"3259","tanzania","PFLO:BETTER_BASE","cb:agrc:crop_value:crops_produced:rice_shifted2016",0,0
